lon,lat
77.45375779999999,28.6691565
-118.3920692,56.0695785
-75.69719309999999,45.4215296
75.7138884,15.3172775
-3.2037961,54.90198100000001
-82.9000751,32.1656221
75.63551489999999,15.4315406
-89.574563,44.52357920000001
-106.1311288,38.8422178
-73.8648268,40.8447819
-71.8022934,42.2625932
-80.32131059999999,43.7236325
2.5994562,49.0238071
-78.4531994,38.0086043
-74.4056612,40.0583238
27.7959713,-25.6099895
-3.7837117,52.1306607
13.404954,52.52000659999999
-7.692053599999999,53.1423672
-0.5470554,42.57171659999999
-61.222503,10.691803
-6.2502401,58.50006899999999
0.4685497,51.7355868
79.98884129999999,12.6819372
-97.0557846,32.5713655
-73.7562317,42.6525793
-105.2705456,40.0149856
-72.6733723,41.7658043
148.6778504,-33.8281444
-9.4289369,54.0152604
-117.2919818,33.0369867
-97.39638099999999,27.8005828
150.9920496,-29.2892966
-118.4911912,34.0194543
-1.284886,50.588306
-79.01929969999999,35.7595731
-99.73314390000002,32.4487364
-114.1198759,51.7950421
-80.5204096,43.4642578
-123.0867536,44.0520691
-80.17159099999999,43.152667
-102.2720446,50.9951212
84.12400799999999,28.394857
-82.19103779999999,42.4048028
-77.00635849999999,38.8868888
-1.38498,54.307958
75.7138884,19.7514798
149.1244,-35.3081
-71.3824374,42.4072107
-77.03005089999999,38.89127930000001
-118.4109089,33.8847361
-0.864726,52.06315799999999
150.8692954,-32.5057152
-104.7034999,49.11824259999999
71.1923805,22.258652
-104.9041365,39.7698823
145.1090089,-37.8494981
101.6490959,12.7797397
-91.992953,41.1855708
15.9794237,48.400123
-0.7594171,52.0406224
153.366667,-28.35
-84.3879824,33.7489954
-84.2963123,33.7748275
-117.6508876,34.0633443
121.7223973,-33.4406465
-96.80111,33.2362278
-84.9994088,41.6347726
78.03219179999999,30.3164945
-97.08195409999999,32.8370727
-84.5824329,33.8187167
-123.3656444,48.4284207
25.64031,-25.855978
77.0150735,28.99308229999999
-93.21851439999999,36.6436731
-97.6505822,32.7626286
-112.6227938,49.7280081
-118.7114513,55.7559644
116.6742108,-31.6478698
-104.990251,39.7392358
-0.358953,51.81845999999999
-3.188267,55.953252
-82.08429009999999,42.7071129
-2.6067273,54.4526134
-87.57382899999999,38.203891
-0.0173437,51.5901769
23.738064,38.0852204
-0.7302489999999999,52.396322
-79.9958864,40.44062479999999
-76.64127119999999,39.0457549
7.6261347,51.9606649
-7.8760747,52.4409548
-80.47714719999999,43.5656002
-97.9850117,30.3479797
-1.3038762,50.91364280000001
-88.3099213,41.8874445
29.873888,-1.940278
-122.4346645,38.481946
-79.580669,43.1458068
-105.5911007,41.3113669
144.6832081,-37.4437804
-81.3656242,28.6611089
-114.0718831,51.04473309999999
-93.3702186,44.9597376
-85.7051116,42.293951
-0.683017,53.3950699
-81.091203,32.0808989
121.0244452,14.554729
120.9621165,14.115286
-117.4260465,47.6587802
-87.8721602,41.98675069999999
-87.2913629,30.5815828
-110.3625658,46.8796822
-85.7584557,38.2526647
-106.9426066,52.2535626
1.297355,52.6308859
-6.2603097,53.3498053
-0.07243759999999999,51.573445
4.3006999,52.0704978
-75.5732462,38.9120167
NA,NA
-0.2544088,52.2938389
-63.1673331,45.2640091
-122.2977815,40.448208
-90.19940419999999,38.6270025
-80.04229029999999,43.1886495
-84.93409199999999,31.3776754
-71.4128343,41.8239891
77.6911295,12.7105259
107.4462717,-6.540666499999999
145.45,-37.734
-6.9341359,52.8365072
-93.7501789,32.5251516
-95.30106239999999,32.3512601
-119.7689223,46.2067997
-120.4750638,46.5573492
-4.3244079,38.2700436
-90.3806725,38.6497743
-78.83830379999999,35.8778814
-78.94293290000002,43.8975446
-3.971699,55.737744
78.6568942,11.1271225
-5.051041,50.263195
5.359556,45.95843600000001
-106.6776397,52.09845010000001
-1.1743197,52.3555177
-0.0087975,51.5123792
-106.1308561,35.56281130000001
73.8567437,18.5204303
95.3468563,27.1835838
92.5966036,24.8609929
83.2184815,17.6868159
-1.374688,50.967182
-4.1426565,50.3754565
-64.1887761,-31.42008329999999
77.17339009999999,31.1048294
34.851612,31.046051
-96.79838769999999,44.3113573
-1.405792,53.05281900000001
18.4240553,-33.9248685
-0.203378,50.995881
-1.7830973,4.9015794
-0.5419217,52.0944866
-92.27045299999999,34.7545368
-81.6943605,41.49932
151.6661993,-30.5015616
-0.3413965,51.5250366
-1.2577263,51.7520209
77.0844044,23.2032399
170.7214417,-44.548055
-2.554762,53.598398
80.211083,13.014561
0.7077123,51.5459269
-104.6305933,50.9739941
-81.880915,42.445084
-76.9074739,39.0348317
-3.9369029,56.1165227
-3.8744391,41.7415221
-156.6825,20.8783333
-117.000165,46.73238749999999
5.9802653,52.3587582
-90.5776367,41.5236437
175.4375574,-39.7273356
12.2604653,45.7307784
-1.7797176,51.55577390000001
-82.44515400000002,38.4192496
1.1045468,52.6615704
121.254547,14.167774
-0.80657,53.0700391
78.6568942,22.9734229
30.0029572,-29.2106317
82.9739144,25.3176452
-80.3997748,26.1003654
-112.7434183,49.7951911
-119.3473379,36.2077288
121.0437003,14.6760413
-96.82361159999999,33.1506744
-73.243912,43.333107
-79.5629529,44.114899
151.9506696,-27.5598212
-77.09098089999999,38.8816208
-121.6555013,36.6777372
-2.58791,51.454513
55.2707828,25.2048493
24.0045755,60.04587539999999
-92.3745761,30.2140928
-63.79023309999999,46.39337769999999
40.489673,9.145000000000001
172.7778579,-43.7537975
-118.0019482,34.1442616
148.6329645,-32.2315018
-0.1058058,51.5465063
-93.99939959999999,44.1635775
76.3765753,31.3832213
79.4304381,28.3670355
149.1300092,-35.2809368
76.3868797,30.3397809
75.0366677,23.3315103
28.0567007,-26.1075663
-110.8260342,52.8434079
-0.134806,44.882763
-88.3086867,41.9141945
0.0098214,51.4933675
-76.3023736,39.8605268
-87.96262399999999,42.3165239
-1.6438906,42.5998442
-89.184883,13.9652534
-111.8447452,33.8458862
11.1730615,10.279142
-0.004534,52.3010639
-81.9304937,40.7818088
75.7659513,26.8191641
-106.9446729,39.2096046
88.36389500000001,22.572646
85.31311939999999,25.0960742
0.4538530000000001,51.294626
-0.0909852,51.5123443
80.9461592,26.8467088
71.3966865,25.7521467
84.520147,26.8025577
-105.8700214,37.4694491
-73.99535759999999,40.7311877
114.6144452,-28.7796535
-81.5,43.316667
81.8661442,21.2786567
174.1344135,-41.6107023
-64.7782313,46.0878165
-1.995159,52.517664
12.4950539,51.3798014
-73.5491361,52.9399159
-2.1247446,52.1243681
-110.5260144,52.3710691
-78.7811169,35.79154
-2.533648,51.11006
-92.285223,38.912554
174.7633315,-36.8484597
-80.43054269999999,43.683715
-0.925824,52.442351
138.5528058,-35.3407036
138.7861912,-35.2476247
-122.5020049,48.7319924
-0.3762881,39.4699075
7.3732655,5.1215877
6.1935705,46.31661949999999
-122.7094767,42.1945758
4.4748104,52.1862262
-0.226624,51.979074
4.9133832,52.28592889999999
6.1319346,49.61162100000001
126.9516133,37.4784063
-106.0691004,28.6329957
-147.7163888,64.8377778
18.0685808,59.32932349999999
-117.9379952,33.7742692
-1.198674,53.147195
-75.653978,45.3322655
-122.4110835,37.6304904
-157.7973653,21.3996475
116.6631228,-30.2865969
-112.6622854,49.46342689999999
-114.3083835,51.79297219999999
-157.8171118,21.296939
-0.283414,51.94921
-83.8877186,39.7993346
-96.57577599999999,39.1870662
-2.299443,51.397643
95.955974,21.916221
150.2982881,-28.5387064
-96.7298519,32.9483335
-86.46246049999999,33.607132
-117.9143012,33.8365932
144.7851531,-37.4713077
-95.913989,36.10512
12.4963655,41.9027835
-78.7077998,35.7956632
-96.3699632,30.6743643
79.48257850000002,11.927783
-83.83250559999999,40.766263
-81.20781640000001,44.1739758
-81.20781640000001,43.4908432
-86.61999139999999,38.5489431
27.5495846,-13.0570073
0.013434,52.803991
-123.2620435,44.5645659
79.61371299999999,10.8802188
119.947765,-22.6676348
-102.1427207,49.6684951
-0.783258,53.494225
138.9626892,-34.5200776
-79.8092133,40.3375695
-111.0937311,34.0489281
-76.19384029999999,45.2313875
104.195397,35.86166
0.7559199999999999,52.938524
0.064304,52.260094
-83.357567,33.9519347
-1.561593,12.238333
-73.1709604,44.4669941
-117.9205064,33.7999308
-119.7871247,36.7377981
-102.2666277,50.329875
-83.0929644,39.88145189999999
-97.5164276,35.4675602
-122.0475994,47.3914343
5.791126999999999,45.1800489
4.4937836,52.0207975
-122.169719,37.4274745
-96.3255715,46.8761742
80.77179699999999,7.873053999999999
76.71787259999999,30.7046486
5.203028199999999,51.5654243
4.8945398,52.3666969
-2.573874,51.935361
22.937506,-30.559482
117.5553135,-33.6906974
175.6229296,-40.4097363
5.7378425,52.69262200000001
-80.2907618,25.7050697
2.2779189,48.992128
-111.789027,33.3528264
-2.115612,52.029939
28.2181203,-26.0092829
117.8837206,-35.0269344
73.1812187,22.3071588
-123.0724139,49.3199816
13.2077046,45.8326016
32.8874067,2.2580829
-81.15069350000002,44.1312976
-8.008899,31.6336545
-76.4921829,38.9784453
-7.1100702,52.2593197
-68.8458386,-32.8894587
-91.25190169999999,43.8137751
-91.25190169999999,43.8137751
-88.0834059,42.0333607
-76.5018807,42.4439614
-119.550428,49.1823264
-94.25463769999999,42.1647525
-93.60363889999999,41.5912022
-79.0849436,43.0895577
-111.6541813,40.1022446
-76.672896,38.912042
-71.2643465,42.0909458
-71.0328284,42.3917638
-72.3320051,41.5756728
-89.0906164,42.2689619
145.5902293,-17.3505765
136.495717,-33.702931
-2.320096,51.230751
-3.655792,50.2923339
10.8551196,43.6829641
-9.1393366,38.7222524
-61.8987832,-35.8107166
-74.2107006,40.6639916
146.8950786,-38.5206202
-1.993764,51.059856
8.0182064,58.15991189999999
-1.0770801,51.5337349
-74.00513049999999,40.7269938
14.375416,35.937496
-58.95926429999999,-34.1633346
-95.8245093,29.7857765
77.0889583,22.3466702
-93.102233,44.95515
72.83106070000001,21.1702401
-74.9813084,44.6697805
-75.95113839999999,44.6265326
-80.54384499999999,38.0198478
-86.99223090000001,40.4711481
-122.2363548,37.48521520000001
-88.2433829,40.1164204
-97.93894739999999,49.1801103
0.8275638,52.8257098
-71.20922139999999,42.3370413
-121.302728,38.5890723
-2.970721,56.462018
-88.9915616,40.4789921
-2.7673359,53.019049
-0.332378,51.232202
-1.251989,52.820702
-106.4850217,31.7618778
-79.9644181,39.6235483
153.5224671,-28.68642969999999
-96.6783449,34.774531
-111.1682865,53.8764627
-1.994646,51.709324
28.2292712,-26.0944083
25.0136071,58.595272
-77.3146731,38.8336468
-0.9781303,51.4542645
-7.793152699999999,53.7274982
115.0342345,-33.7711896
-80.6075513,28.3200067
144.2793906,-36.7570157
26.005922,-26.8207062
-121.8374777,39.7284944
-119.62877,36.365502
74.8559568,12.9141417
75.710031,16.8301708
36.7617496,-1.2427691
-1.1865868,50.8548464
-114.0743085,49.56772669999999
78.2753776,31.5376578
75.0105028,19.6975252
78.4842132,17.6302223
-83.2784851,30.8327022
-66.6431151,45.9635895
-1.1615165,53.920716
-0.8533999999999999,52.28869
-1.61778,54.978252
-122.4580356,38.291859
-1.1743197,52.3555177
79.9245272,25.7589347
75.02588879999999,29.5518373
-116.1772552,51.4253705
-1.921781,52.679936
-2.6288523,36.7637909
-116.8792553,33.04136039999999
-2.7553268,52.70730289999999
-95.46126249999999,30.1658207
-78.63552949999999,35.7905655
-0.174943,51.515973
-77.0371152,38.8957766
-121.6219177,39.7596061
-49.30864649999999,-16.4851555
9.921747,57.0488195
-87.67211830000001,41.8870971
-0.014468,51.128742
138.5051868,-34.4384693
-120.4560072,36.8588376
-122.3151314,47.8209301
0.5339843,50.9335791
-90.196946,38.6255023
-96.76780389999999,46.8737648
-97.16812569999999,26.1118401
-80.9358898,42.8295717
-48.7064825,-16.197426
-94.51328099999999,37.08422710000001
-117.189978,32.74541
171.7787021,-43.2652165
-89.29033919999999,31.3271189
6.6371433,49.749992
75.5626039,21.0076578
-98.4166363,29.5024002
-78.97407249999999,44.1294198
-92.270055,34.78041
-92.270055,34.78041
-1.4398732,51.2218631
-75.3365695,40.1517741
-0.570409,51.23622
-1.519693,52.406822
47.9473513,29.2966254
39.2083284,-6.792354
-4.328619,48.093228
7.4165053,10.5104642
-117.7499909,34.055103
11.97456,57.70887
115.2422684,-8.6430942
-1.852699,52.165171
-115.1398296,36.1699412
-83.9818667,39.4342656
138.8634671,-35.0809029
1.7830973,41.4374918
75.7872709,26.9124336
-93.9965759,30.9201995
74.8565613,15.8132997
-73.9994,40.725196
-89.5400519,42.0492103
76.7794179,30.7333148
-117.9298493,33.6188829
-4.004263,50.738308
-88.31476099999999,36.6103334
8.5427285,50.2136583
15.6213728,58.41080700000001
123.9357136,10.3321417
-98.2022633,32.2206958
-121.8863286,37.3382082
-85.3863599,40.1933767
81.25281389999999,26.2144806
-87.95313519999999,41.6774547
121.3009798,24.9936281
80.3318736,26.449923
77.412615,23.2599333
-76.77913649999999,39.0067768
3.3792057,6.5243793
-87.7119324,30.5538048
74.00778489999999,15.4027005
77.3209555,19.1382514
-105.1019275,40.1672068
-84.03716589999999,41.8975471
5.3036748,51.6978162
-81.1009286,33.8170974
-106.9665563,51.16477769999999
-70.54399,43.3845306
121.2440631,14.1699121
-2.585278,49.465691
-73.9923596,40.30427780000001
-103.6699014,50.5333571
-80.3819984,36.0215258
-96.3640334,41.4519843
-74.072092,4.710988599999999
-124.1636729,40.8020712
34.301525,-13.254308
151.6676377,-30.2168387
-0.4481378,51.5351832
0.0516503,51.1000409
2.0807123,49.42953869999999
-122.4285862,37.4635519
54.3773438,24.453884
153.0018911,-27.9881559
30.3794118,-29.6006068
12.6331035,42.3488301
73.7810334,33.9259055
-3.4850845,56.4456125
87.3119227,23.5204443
-79.8711024,43.2557206
-95.0193728,29.6657838
-123.0850069,49.2309343
-92.539603,40.1993655
-72.9684663,44.3684369
-8.189095499999999,53.6275906
-74.24016089999999,40.82980060000001
73.4090757,18.7557237
-71.60204379999999,-15.6388455
35.2697802,0.5142774999999999
-86.2860888,33.5862149
-0.1869644,5.6037168
-100.0170787,37.7527982
-9.224547399999999,38.7577603
0.076251,51.556619
-2.003884,51.43933
4.3483176,50.8649029
-2.217758,51.745734
-104.6188943,50.4452112
3.3514863,6.601838
78.3957331,27.1591961
138.351117,-35.4598561
-85.5743227,30.1453538
13.003822,55.604981
-78.76178929999999,-3.8290942
-96.5847249,39.1974437
75.8572758,30.900965
-0.798802,51.214321
-120.4829677,37.3021632
-3.6935807,50.4526394
78.03219179999999,30.3164945
-119.2462848,55.2661007
-94.577421,39.0395746
-72.9026064,41.3838782
-76.9105483,38.6265124
-4.042929,51.6480279
4.46844,51.46776000000001
72.63877,22.9087907
71.47446099999999,22.9832248
77.0266383,28.4594965
86.6686635,23.5343795
-122.0607963,37.9479786
-112.1233056,43.3813038
